p_code,province,c_code,city,a_code,area
23,黑龙江省,2301,哈尔滨市,230108,巴彦县
23,黑龙江省,2301,哈尔滨市,230109,木兰县
23,黑龙江省,2301,哈尔滨市,230110,通河县
23,黑龙江省,2301,哈尔滨市,230111,延寿县
23,黑龙江省,2301,哈尔滨市,230112,双城市
23,黑龙江省,2301,哈尔滨市,230113,尚志市
23,黑龙江省,2301,哈尔滨市,230114,五常市
23,黑龙江省,2302,齐齐哈尔市,230201,龙沙区
23,黑龙江省,2302,齐齐哈尔市,230202,建华区
23,黑龙江省,2302,齐齐哈尔市,230203,铁锋区
23,黑龙江省,2302,齐齐哈尔市,230204,昂昂溪区
23,黑龙江省,2302,齐齐哈尔市,230205,富拉尔基区
23,黑龙江省,2302,齐齐哈尔市,230206,碾子山区
23,黑龙江省,2302,齐齐哈尔市,230207,梅里斯达斡尔族区
23,黑龙江省,2302,齐齐哈尔市,230208,龙江县
23,黑龙江省,2302,齐齐哈尔市,230209,依安县
23,黑龙江省,2302,齐齐哈尔市,230210,泰来县
23,黑龙江省,2302,齐齐哈尔市,230211,甘南县
23,黑龙江省,2302,齐齐哈尔市,230212,富裕县
23,黑龙江省,2302,齐齐哈尔市,230213,克山县
23,黑龙江省,2302,齐齐哈尔市,230214,克东县
23,黑龙江省,2302,齐齐哈尔市,230215,拜泉县
23,黑龙江省,2302,齐齐哈尔市,230216,讷河市
23,黑龙江省,2303,鸡西市,230301,鸡冠区
23,黑龙江省,2303,鸡西市,230302,恒山区
23,黑龙江省,2303,鸡西市,230303,滴道区
23,黑龙江省,2303,鸡西市,230304,梨树区
23,黑龙江省,2303,鸡西市,230305,城子河区
23,黑龙江省,2303,鸡西市,230306,麻山区
23,黑龙江省,2303,鸡西市,230307,鸡东县
23,黑龙江省,2303,鸡西市,230308,虎林市
23,黑龙江省,2303,鸡西市,230309,密山市
23,黑龙江省,2304,鹤岗市,230401,向阳区
23,黑龙江省,2304,鹤岗市,230402,工农区
23,黑龙江省,2304,鹤岗市,230403,南山区
23,黑龙江省,2304,鹤岗市,230404,兴安区
23,黑龙江省,2304,鹤岗市,230405,东山区
23,黑龙江省,2304,鹤岗市,230406,兴山区
23,黑龙江省,2304,鹤岗市,230407,萝北县
23,黑龙江省,2304,鹤岗市,230408,绥滨县
23,黑龙江省,2305,双鸭山市,230501,尖山区
23,黑龙江省,2305,双鸭山市,230502,岭东区
23,黑龙江省,2305,双鸭山市,230503,四方台区
23,黑龙江省,2305,双鸭山市,230504,宝山区
23,黑龙江省,2305,双鸭山市,230505,集贤县
23,黑龙江省,2305,双鸭山市,230506,友谊县
23,黑龙江省,2305,双鸭山市,230507,宝清县
23,黑龙江省,2305,双鸭山市,230508,饶河县
23,黑龙江省,2306,大庆市,230601,萨尔图区
23,黑龙江省,2306,大庆市,230602,龙凤区
23,黑龙江省,2306,大庆市,230603,让胡路区
23,黑龙江省,2306,大庆市,230604,红岗区
23,黑龙江省,2306,大庆市,230605,大同区
23,黑龙江省,2306,大庆市,230606,肇州县
23,黑龙江省,2306,大庆市,230607,肇源县
23,黑龙江省,2306,大庆市,230608,林甸县
23,黑龙江省,2306,大庆市,230609,杜尔伯特蒙古族自治县
23,黑龙江省,2307,伊春市,230701,伊春区
23,黑龙江省,2307,伊春市,230702,南岔区
23,黑龙江省,2307,伊春市,230703,友好区
23,黑龙江省,2307,伊春市,230704,西林区
23,黑龙江省,2307,伊春市,230705,翠峦区
23,黑龙江省,2307,伊春市,230706,新青区
23,黑龙江省,2307,伊春市,230707,美溪区
23,黑龙江省,2307,伊春市,230708,金山屯区
23,黑龙江省,2307,伊春市,230709,五营区
23,黑龙江省,2307,伊春市,230710,乌马河区
23,黑龙江省,2307,伊春市,230711,汤旺河区
23,黑龙江省,2307,伊春市,230712,铁力市
23,黑龙江省,2307,伊春市,230713,乌伊岭区
23,黑龙江省,2307,伊春市,230714,红星区
23,黑龙江省,2307,伊春市,230715,上甘岭区
23,黑龙江省,2307,伊春市,230716,嘉荫县
23,黑龙江省,2307,伊春市,230717,带岭区
23,黑龙江省,2308,绥化市,230801,庆安县
23,黑龙江省,2308,绥化市,230802,北林区
23,黑龙江省,2308,绥化市,230803,安达市
23,黑龙江省,2308,绥化市,230804,肇东市
23,黑龙江省,2308,绥化市,230805,海伦市
23,黑龙江省,2308,绥化市,230806,望奎县
23,黑龙江省,2308,绥化市,230807,兰西县
23,黑龙江省,2308,绥化市,230808,青冈县
23,黑龙江省,2308,绥化市,230809,明水县
23,黑龙江省,2308,绥化市,230810,绥棱县
23,黑龙江省,2309,七台河市,230901,新兴区
23,黑龙江省,2309,七台河市,230902,桃山区
23,黑龙江省,2309,七台河市,230903,茄子河区
23,黑龙江省,2309,七台河市,230904,勃利县
23,黑龙江省,2310,牡丹江市,231001,东安区
23,黑龙江省,2310,牡丹江市,231002,阳明区
23,黑龙江省,2310,牡丹江市,231003,爱民区
23,黑龙江省,2310,牡丹江市,231004,西安区
23,黑龙江省,2310,牡丹江市,231005,东宁县
23,黑龙江省,2310,牡丹江市,231006,林口县
23,黑龙江省,2310,牡丹江市,231007,绥芬河市
23,黑龙江省,2310,牡丹江市,231008,海林市
23,黑龙江省,2310,牡丹江市,231009,宁安市
23,黑龙江省,2310,牡丹江市,231010,穆棱市
23,黑龙江省,2311,黑河市,231101,爱辉区
23,黑龙江省,2311,黑河市,231102,嫩江县
23,黑龙江省,2311,黑河市,231103,逊克县
23,黑龙江省,2311,黑河市,231104,孙吴县
23,黑龙江省,2311,黑河市,231105,北安市
23,黑龙江省,2311,黑河市,231106,五大连池市
23,黑龙江省,2312,大兴安岭地区,231201,呼玛县
23,黑龙江省,2312,大兴安岭地区,231202,塔河县
23,黑龙江省,2312,大兴安岭地区,231203,漠河县
23,黑龙江省,2313,佳木斯市,231301,同江市
23,黑龙江省,2313,佳木斯市,231302,佳木斯市市辖区
23,黑龙江省,2313,佳木斯市,231303,富锦市
23,黑龙江省,2313,佳木斯市,231304,桦南县
23,黑龙江省,2313,佳木斯市,231305,桦川县
23,黑龙江省,2313,佳木斯市,231306,抚远县
31,上海市,3101,上海市,310101,浦东新区
31,上海市,3101,上海市,310102,徐汇区
31,上海市,3101,上海市,310103,黄浦区
31,上海市,3101,上海市,310104,杨浦区
31,上海市,3101,上海市,310105,虹口区
31,上海市,3101,上海市,310106,闵行区
31,上海市,3101,上海市,310107,长宁区
31,上海市,3101,上海市,310108,普陀区
31,上海市,3101,上海市,310109,宝山区
31,上海市,3101,上海市,310110,静安区
31,上海市,3101,上海市,310111,闸北区
31,上海市,3101,上海市,310112,松江区
31,上海市,3101,上海市,310113,嘉定区
31,上海市,3101,上海市,310114,金山区
31,上海市,3101,上海市,310115,青浦区
31,上海市,3101,上海市,310116,奉贤区
31,上海市,3101,上海市,310117,崇明县
32,江苏省,3201,南京市,320101,玄武区
32,江苏省,3201,南京市,320102,秦淮区
32,江苏省,3201,南京市,320103,建邺区
32,江苏省,3201,南京市,320104,鼓楼区
32,江苏省,3201,南京市,320105,浦口区
32,江苏省,3201,南京市,320106,栖霞区
32,江苏省,3201,南京市,320107,雨花台区
32,江苏省,3201,南京市,320108,江宁区
32,江苏省,3201,南京市,320109,六合区
32,江苏省,3201,南京市,320110,溧水区
32,江苏省,3201,南京市,320111,高淳区
32,江苏省,3202,无锡市,320201,崇安区
32,江苏省,3202,无锡市,320202,南长区
32,江苏省,3202,无锡市,320203,北塘区
32,江苏省,3202,无锡市,320204,滨湖区
32,江苏省,3202,无锡市,320205,江阴市
32,江苏省,3202,无锡市,320206,宜兴市
32,江苏省,3202,无锡市,320207,锡山区
32,江苏省,3202,无锡市,320208,惠山区
32,江苏省,3203,徐州市,320301,贾汪区
32,江苏省,3203,徐州市,320302,云龙区
32,江苏省,3203,徐州市,320303,泉山区
32,江苏省,3203,徐州市,320304,丰县
32,江苏省,3203,徐州市,320305,沛县
32,江苏省,3203,徐州市,320306,睢宁县
32,江苏省,3203,徐州市,320307,新沂市
32,江苏省,3203,徐州市,320308,邳州市
32,江苏省,3204,常州市,320401,天宁区
32,江苏省,3204,常州市,320402,钟楼区
32,江苏省,3204,常州市,320403,戚墅堰区
32,江苏省,3204,常州市,320404,溧阳市
32,江苏省,3204,常州市,320405,金坛市
32,江苏省,3204,常州市,320406,武进区
32,江苏省,3204,常州市,320407,新北区
32,江苏省,3205,苏州市,320501,姑苏区
32,江苏省,3205,苏州市,320502,常熟市
32,江苏省,3205,苏州市,320503,张家港市
32,江苏省,3205,苏州市,320504,昆山市
32,江苏省,3205,苏州市,320505,吴江区
32,江苏省,3205,苏州市,320506,太仓市
32,江苏省,3205,苏州市,320507,相城区
32,江苏省,3205,苏州市,320508,吴中区
32,江苏省,3205,苏州市,320509,虎丘区
32,江苏省,3206,南通市,320601,崇川区
32,江苏省,3206,南通市,320602,港闸区
32,江苏省,3206,南通市,320603,海安县
32,江苏省,3206,南通市,320604,如东县
32,江苏省,3206,南通市,320605,启东市
32,江苏省,3206,南通市,320606,如皋市
32,江苏省,3206,南通市,320607,通州区
32,江苏省,3206,南通市,320608,海门市
32,江苏省,3207,连云港市,320701,连云区
32,江苏省,3207,连云港市,320702,新浦区
32,江苏省,3207,连云港市,320703,海州区
32,江苏省,3207,连云港市,320704,赣榆县
32,江苏省,3207,连云港市,320705,东海县
32,江苏省,3207,连云港市,320706,灌云县
32,江苏省,3207,连云港市,320707,灌南县
32,江苏省,3208,盐城市,320801,亭湖区
32,江苏省,3208,盐城市,320802,响水县
32,江苏省,3208,盐城市,320803,滨海县
32,江苏省,3208,盐城市,320804,阜宁县
32,江苏省,3208,盐城市,320805,射阳县
32,江苏省,3208,盐城市,320806,建湖县
32,江苏省,3208,盐城市,320807,盐都区
32,江苏省,3208,盐城市,320808,东台市
32,江苏省,3208,盐城市,320809,大丰市
32,江苏省,3209,扬州市,320901,广陵区
32,江苏省,3209,扬州市,320902,邗江区
32,江苏省,3209,扬州市,320903,宝应县
32,江苏省,3209,扬州市,320904,仪征市
32,江苏省,3209,扬州市,320905,高邮市
32,江苏省,3209,扬州市,320906,江都区
32,江苏省,3210,镇江市,321001,丹徒区
32,江苏省,3210,镇江市,321002,润州区
32,江苏省,3210,镇江市,321003,丹阳市
32,江苏省,3210,镇江市,321004,扬中市
32,江苏省,3210,镇江市,321005,句容市
32,江苏省,3211,泰州市,321101,海陵区
32,江苏省,3211,泰州市,321102,高港区
32,江苏省,3211,泰州市,321103,兴化市
32,江苏省,3211,泰州市,321104,靖江市
32,江苏省,3211,泰州市,321105,泰兴市
32,江苏省,3211,泰州市,321106,姜堰区
32,江苏省,3212,宿迁市,321201,宿城区
32,江苏省,3212,宿迁市,321202,宿豫区
32,江苏省,3212,宿迁市,321203,沭阳县
32,江苏省,3212,宿迁市,321204,泗阳县
32,江苏省,3212,宿迁市,321205,泗洪县
32,江苏省,3213,淮安市,321301,洪泽县
32,江苏省,3213,淮安市,321302,清河区
32,江苏省,3213,淮安市,321303,金湖县
32,江苏省,3213,淮安市,321304,淮阴区
32,江苏省,3213,淮安市,321305,清浦区
32,江苏省,3213,淮安市,321306,盱眙县
32,江苏省,3213,淮安市,321307,涟水县
32,江苏省,3213,淮安市,321308,淮安区
33,浙江省,3301,杭州市,330101,上城区
33,浙江省,3301,杭州市,330102,下城区
33,浙江省,3301,杭州市,330103,江干区
33,浙江省,3301,杭州市,330104,拱墅区
33,浙江省,3301,杭州市,330105,西湖区
33,浙江省,3301,杭州市,330106,滨江区
33,浙江省,3301,杭州市,330107,桐庐县
33,浙江省,3301,杭州市,330108,淳安县
33,浙江省,3301,杭州市,330109,萧山区
33,浙江省,3301,杭州市,330110,建德市
33,浙江省,3301,杭州市,330111,富阳市
33,浙江省,3301,杭州市,330112,余杭区
33,浙江省,3301,杭州市,330113,临安市
33,浙江省,3302,宁波市,330201,海曙区
33,浙江省,3302,宁波市,330202,江东区
33,浙江省,3302,宁波市,330203,江北区
33,浙江省,3302,宁波市,330204,北仑区
33,浙江省,3302,宁波市,330205,镇海区
33,浙江省,3302,宁波市,330206,象山县
33,浙江省,3302,宁波市,330207,宁海县
33,浙江省,3302,宁波市,330208,余姚市
33,浙江省,3302,宁波市,330209,慈溪市
33,浙江省,3302,宁波市,330210,奉化市
33,浙江省,3302,宁波市,330211,鄞州区
33,浙江省,3303,温州市,330301,鹿城区
33,浙江省,3303,温州市,330302,龙湾区
33,浙江省,3303,温州市,330303,瓯海区
33,浙江省,3303,温州市,330304,洞头县
33,浙江省,3303,温州市,330305,永嘉县
33,浙江省,3303,温州市,330306,平阳县
33,浙江省,3303,温州市,330307,苍南县
33,浙江省,3303,温州市,330308,文成县
33,浙江省,3303,温州市,330309,泰顺县
33,浙江省,3303,温州市,330310,瑞安市
33,浙江省,3303,温州市,330311,乐清市
33,浙江省,3304,嘉兴市,330401,南湖区
33,浙江省,3304,嘉兴市,330402,嘉善县
33,浙江省,3304,嘉兴市,330403,海盐县
33,浙江省,3304,嘉兴市,330404,海宁市
33,浙江省,3304,嘉兴市,330405,平湖市
33,浙江省,3304,嘉兴市,330406,桐乡市
33,浙江省,3304,嘉兴市,330407,秀洲区
33,浙江省,3305,湖州市,330501,吴兴区
33,浙江省,3305,湖州市,330502,南浔区
33,浙江省,3305,湖州市,330503,德清县
33,浙江省,3305,湖州市,330504,长兴县
33,浙江省,3305,湖州市,330505,安吉县
33,浙江省,3306,绍兴市,330601,越城区
33,浙江省,3306,绍兴市,330602,新昌县
33,浙江省,3306,绍兴市,330603,诸暨市
33,浙江省,3306,绍兴市,330604,上虞市
33,浙江省,3306,绍兴市,330605,嵊州市
33,浙江省,3307,金华市,330701,婺城区
33,浙江省,3307,金华市,330702,武义县
33,浙江省,3307,金华市,330703,浦江县
33,浙江省,3307,金华市,330704,磐安县
33,浙江省,3307,金华市,330705,兰溪市
33,浙江省,3307,金华市,330706,义乌市
33,浙江省,3307,金华市,330707,东阳市
33,浙江省,3307,金华市,330708,永康市
33,浙江省,3307,金华市,330709,金东区
33,浙江省,3308,衢州市,330801,柯城区
33,浙江省,3308,衢州市,330802,常山县
33,浙江省,3308,衢州市,330803,开化县
33,浙江省,3308,衢州市,330804,龙游县
33,浙江省,3308,衢州市,330805,江山市
33,浙江省,3308,衢州市,330806,衢江区
33,浙江省,3309,舟山市,330901,定海区
33,浙江省,3309,舟山市,330902,普陀区
33,浙江省,3309,舟山市,330903,岱山县
33,浙江省,3309,舟山市,330904,嵊泗县
33,浙江省,3310,台州市,331001,椒江区
33,浙江省,3310,台州市,331002,黄岩区
33,浙江省,3310,台州市,331003,路桥区
33,浙江省,3310,台州市,331004,玉环县
33,浙江省,3310,台州市,331005,三门县
33,浙江省,3310,台州市,331006,天台县
33,浙江省,3310,台州市,331007,仙居县
33,浙江省,3310,台州市,331008,温岭市
33,浙江省,3310,台州市,331009,临海市
33,浙江省,3311,丽水市,331101,莲都区
33,浙江省,3311,丽水市,331102,龙泉市
33,浙江省,3311,丽水市,331103,青田县
33,浙江省,3311,丽水市,331104,云和县
33,浙江省,3311,丽水市,331105,庆元县
33,浙江省,3311,丽水市,331106,缙云县
33,浙江省,3311,丽水市,331107,遂昌县
33,浙江省,3311,丽水市,331108,松阳县
33,浙江省,3311,丽水市,331109,景宁畲族自治县
34,安徽省,3401,合肥市,340101,庐阳区
34,安徽省,3401,合肥市,340102,长丰县
34,安徽省,3401,合肥市,340103,肥东县
34,安徽省,3401,合肥市,340104,肥西县
34,安徽省,3401,合肥市,340105,蜀山区
34,安徽省,3401,合肥市,340106,巢湖市
34,安徽省,3401,合肥市,340107,庐江县
34,安徽省,3401,合肥市,340108,包河区
34,安徽省,3401,合肥市,340109,瑶海区
34,安徽省,3402,芜湖市,340201,镜湖区
34,安徽省,3402,芜湖市,340202,芜湖县
34,安徽省,3402,芜湖市,340203,鸠江区
34,安徽省,3402,芜湖市,340204,繁昌县
34,安徽省,3402,芜湖市,340205,南陵县
34,安徽省,3402,芜湖市,340206,无为县
34,安徽省,3402,芜湖市,340207,弋江区
34,安徽省,3402,芜湖市,340208,三山区
34,安徽省,3403,蚌埠市,340301,龙子湖区
34,安徽省,3403,蚌埠市,340302,禹会区
34,安徽省,3403,蚌埠市,340303,怀远县
34,安徽省,3403,蚌埠市,340304,五河县
34,安徽省,3403,蚌埠市,340305,固镇县
34,安徽省,3403,蚌埠市,340306,蚌山区
34,安徽省,3403,蚌埠市,340307,淮上区
34,安徽省,3404,淮南市,340401,大通区
34,安徽省,3404,淮南市,340402,田家庵区
34,安徽省,3404,淮南市,340403,谢家集区
34,安徽省,3404,淮南市,340404,八公山区
34,安徽省,3404,淮南市,340405,潘集区
34,安徽省,3404,淮南市,340406,凤台县
34,安徽省,3405,马鞍山市,340501,花山区
34,安徽省,3405,马鞍山市,340502,雨山区
34,安徽省,3405,马鞍山市,340503,当涂县
34,安徽省,3405,马鞍山市,340504,含山县
34,安徽省,3405,马鞍山市,340505,和县
34,安徽省,3406,宿州市,340601,萧县
34,安徽省,3406,宿州市,340602,埇桥区
34,安徽省,3406,宿州市,340603,砀山县
34,安徽省,3406,宿州市,340604,灵璧县
34,安徽省,3406,宿州市,340605,泗县
34,安徽省,3407,淮北市,340701,相山区
34,安徽省,3407,淮北市,340702,烈山区
34,安徽省,3407,淮北市,340703,濉溪县
34,安徽省,3408,铜陵市,340801,铜官山区
34,安徽省,3408,铜陵市,340802,狮子山区
34,安徽省,3408,铜陵市,340803,铜陵县
34,安徽省,3409,池州市,340901,贵池区
34,安徽省,3409,池州市,340902,东至县
34,安徽省,3409,池州市,340903,石台县
34,安徽省,3409,池州市,340904,青阳县
34,安徽省,3410,安庆市,341001,迎江区
34,安徽省,3410,安庆市,341002,大观区
34,安徽省,3410,安庆市,341003,怀宁县
34,安徽省,3410,安庆市,341004,枞阳县
34,安徽省,3410,安庆市,341005,潜山县
34,安徽省,3410,安庆市,341006,太湖县
34,安徽省,3410,安庆市,341007,宿松县
34,安徽省,3410,安庆市,341008,望江县
34,安徽省,3410,安庆市,341009,岳西县
34,安徽省,3410,安庆市,341010,桐城市
34,安徽省,3410,安庆市,341011,宜秀区
34,安徽省,3411,黄山市,341101,屯溪区
34,安徽省,3411,黄山市,341102,黄山区
34,安徽省,3411,黄山市,341103,徽州区
34,安徽省,3411,黄山市,341104,歙县
34,安徽省,3411,黄山市,341105,休宁县
34,安徽省,3411,黄山市,341106,黟县
34,安徽省,3411,黄山市,341107,祁门县
34,安徽省,3412,滁州市,341201,琅琊区
34,安徽省,3412,滁州市,341202,南谯区
34,安徽省,3412,滁州市,341203,来安县
34,安徽省,3412,滁州市,341204,全椒县
34,安徽省,3412,滁州市,341205,定远县
34,安徽省,3412,滁州市,341206,凤阳县
34,安徽省,3412,滁州市,341207,天长市
34,安徽省,3412,滁州市,341208,明光市
34,安徽省,3413,阜阳市,341301,颍州区
34,安徽省,3413,阜阳市,341302,颍东区
34,安徽省,3413,阜阳市,341303,颍泉区
34,安徽省,3413,阜阳市,341304,临泉县
34,安徽省,3413,阜阳市,341305,太和县
34,安徽省,3413,阜阳市,341306,阜南县
34,安徽省,3413,阜阳市,341307,颍上县
34,安徽省,3413,阜阳市,341308,界首市
34,安徽省,3414,六安市,341401,金安区
34,安徽省,3414,六安市,341402,裕安区
34,安徽省,3414,六安市,341403,寿县
34,安徽省,3414,六安市,341404,霍邱县
34,安徽省,3414,六安市,341405,舒城县
34,安徽省,3414,六安市,341406,金寨县
34,安徽省,3414,六安市,341407,霍山县
34,安徽省,3415,宣城市,341501,宣州区
34,安徽省,3415,宣城市,341502,宁国市
34,安徽省,3415,宣城市,341503,郎溪县
34,安徽省,3415,宣城市,341504,广德县
34,安徽省,3415,宣城市,341505,泾县
34,安徽省,3415,宣城市,341506,旌德县
34,安徽省,3415,宣城市,341507,绩溪县
34,安徽省,3416,亳州市,341601,涡阳县
34,安徽省,3416,亳州市,341602,利辛县
34,安徽省,3416,亳州市,341603,谯城区
34,安徽省,3416,亳州市,341604,蒙城县
35,福建省,3501,福州市,350101,鼓楼区
35,福建省,3501,福州市,350102,台江区
35,福建省,3501,福州市,350103,仓山区
35,福建省,3501,福州市,350104,马尾区
35,福建省,3501,福州市,350105,晋安区
35,福建省,3501,福州市,350106,闽侯县
35,福建省,3501,福州市,350107,连江县
35,福建省,3501,福州市,350108,罗源县
35,福建省,3501,福州市,350109,闽清县
35,福建省,3501,福州市,350110,永泰县
35,福建省,3501,福州市,350111,平潭县
35,福建省,3501,福州市,350112,福清市
35,福建省,3501,福州市,350113,长乐市
35,福建省,3502,厦门市,350201,思明区
35,福建省,3502,厦门市,350202,海沧区
35,福建省,3502,厦门市,350203,湖里区
35,福建省,3502,厦门市,350204,集美区
35,福建省,3502,厦门市,350205,同安区
35,福建省,3502,厦门市,350206,翔安区
35,福建省,3503,宁德市,350301,蕉城区
35,福建省,3503,宁德市,350302,霞浦县
35,福建省,3503,宁德市,350303,古田县
35,福建省,3503,宁德市,350304,屏南县
35,福建省,3503,宁德市,350305,寿宁县
35,福建省,3503,宁德市,350306,周宁县
35,福建省,3503,宁德市,350307,柘荣县
35,福建省,3503,宁德市,350308,福安市
35,福建省,3503,宁德市,350309,福鼎市
35,福建省,3504,莆田市,350401,城厢区
35,福建省,3504,莆田市,350402,涵江区
35,福建省,3504,莆田市,350403,荔城区
35,福建省,3504,莆田市,350404,秀屿区
35,福建省,3504,莆田市,350405,仙游县
35,福建省,3505,泉州市,350501,鲤城区
35,福建省,3505,泉州市,350502,丰泽区
35,福建省,3505,泉州市,350503,洛江区
35,福建省,3505,泉州市,350504,泉港区
35,福建省,3505,泉州市,350505,惠安县
35,福建省,3505,泉州市,350506,安溪县
35,福建省,3505,泉州市,350507,永春县
35,福建省,3505,泉州市,350508,德化县
35,福建省,3505,泉州市,350509,金门县
35,福建省,3505,泉州市,350510,石狮市
35,福建省,3505,泉州市,350511,晋江市
35,福建省,3505,泉州市,350512,南安市
35,福建省,3506,漳州市,350601,芗城区
35,福建省,3506,漳州市,350602,龙文区
35,福建省,3506,漳州市,350603,云霄县
35,福建省,3506,漳州市,350604,漳浦县
35,福建省,3506,漳州市,350605,诏安县
35,福建省,3506,漳州市,350606,长泰县
35,福建省,3506,漳州市,350607,东山县
35,福建省,3506,漳州市,350608,南靖县
35,福建省,3506,漳州市,350609,平和县
35,福建省,3506,漳州市,350610,华安县
35,福建省,3506,漳州市,350611,龙海市
35,福建省,3507,三明市,350701,梅列区
35,福建省,3507,三明市,350702,三元区
35,福建省,3507,三明市,350703,明溪县
35,福建省,3507,三明市,350704,清流县
35,福建省,3507,三明市,350705,宁化县
35,福建省,3507,三明市,350706,大田县
35,福建省,3507,三明市,350707,尤溪县
35,福建省,3507,三明市,350708,沙县
35,福建省,3507,三明市,350709,将乐县
35,福建省,3507,三明市,350710,泰宁县
35,福建省,3507,三明市,350711,建宁县
35,福建省,3507,三明市,350712,永安市
35,福建省,3508,南平市,350801,延平区
35,福建省,3508,南平市,350802,顺昌县
35,福建省,3508,南平市,350803,浦城县
35,福建省,3508,南平市,350804,光泽县
35,福建省,3508,南平市,350805,松溪县
35,福建省,3508,南平市,350806,政和县
35,福建省,3508,南平市,350807,邵武市
35,福建省,3508,南平市,350808,武夷山市
35,福建省,3508,南平市,350809,建瓯市
35,福建省,3508,南平市,350810,建阳市
35,福建省,3509,龙岩市,350901,上杭县
35,福建省,3509,龙岩市,350902,长汀县
35,福建省,3509,龙岩市,350903,漳平市
35,福建省,3509,龙岩市,350904,新罗区
35,福建省,3509,龙岩市,350905,连城县
35,福建省,3509,龙岩市,350906,武平县
35,福建省,3509,龙岩市,350907,永定县
36,江西省,3601,南昌市,360101,东湖区
36,江西省,3601,南昌市,360102,西湖区
36,江西省,3601,南昌市,360103,青云谱区
36,江西省,3601,南昌市,360104,湾里区
36,江西省,3601,南昌市,360105,南昌县
36,江西省,3601,南昌市,360106,新建县
36,江西省,3601,南昌市,360107,安义县
36,江西省,3601,南昌市,360108,进贤县
36,江西省,3602,景德镇市,360201,昌江区
36,江西省,3602,景德镇市,360202,浮梁县
36,江西省,3602,景德镇市,360203,乐平市
36,江西省,3603,萍乡市,360301,安源区
36,江西省,3603,萍乡市,360302,湘东区
36,江西省,3603,萍乡市,360303,莲花县
36,江西省,3603,萍乡市,360304,上栗县
36,江西省,3603,萍乡市,360305,芦溪县
36,江西省,3604,九江市,360401,庐山区
36,江西省,3604,九江市,360402,浔阳区
36,江西省,3604,九江市,360403,九江县
36,江西省,3604,九江市,360404,武宁县
36,江西省,3604,九江市,360405,修水县
36,江西省,3604,九江市,360406,永修县
36,江西省,3604,九江市,360407,德安县
36,江西省,3604,九江市,360408,星子县
36,江西省,3604,九江市,360409,都昌县
36,江西省,3604,九江市,360410,湖口县
36,江西省,3604,九江市,360411,彭泽县
36,江西省,3604,九江市,360412,瑞昌市
36,江西省,3605,新余市,360501,渝水区
36,江西省,3605,新余市,360502,分宜县
36,江西省,3606,鹰潭市,360601,月湖区
36,江西省,3606,鹰潭市,360602,余江县
36,江西省,3606,鹰潭市,360603,贵溪市
36,江西省,3607,赣州市,360701,章贡区
36,江西省,3607,赣州市,360702,赣县
36,江西省,3607,赣州市,360703,信丰县
36,江西省,3607,赣州市,360704,大余县
36,江西省,3607,赣州市,360705,上犹县
36,江西省,3607,赣州市,360706,崇义县
36,江西省,3607,赣州市,360707,安远县
36,江西省,3607,赣州市,360708,龙南县
36,江西省,3607,赣州市,360709,定南县
36,江西省,3607,赣州市,360710,全南县
36,江西省,3607,赣州市,360711,宁都县
36,江西省,3607,赣州市,360712,于都县
36,江西省,3607,赣州市,360713,兴国县
36,江西省,3607,赣州市,360714,会昌县
36,江西省,3607,赣州市,360715,寻乌县
36,江西省,3607,赣州市,360716,石城县
36,江西省,3607,赣州市,360717,瑞金市
36,江西省,3607,赣州市,360718,南康市
36,江西省,3608,宜春市,360801,袁州区
36,江西省,3608,宜春市,360802,丰城市
36,江西省,3608,宜春市,360803,樟树市
36,江西省,3608,宜春市,360804,高安市
36,江西省,3608,宜春市,360805,奉新县
36,江西省,3608,宜春市,360806,万载县
36,江西省,3608,宜春市,360807,上高县
36,江西省,3608,宜春市,360808,宜丰县
36,江西省,3608,宜春市,360809,靖安县
36,江西省,3608,宜春市,360810,铜鼓县
36,江西省,3609,上饶市,360901,信州区
36,江西省,3609,上饶市,360902,德兴市
36,江西省,3609,上饶市,360903,广丰县
36,江西省,3609,上饶市,360904,玉山县
36,江西省,3609,上饶市,360905,铅山县
36,江西省,3609,上饶市,360906,横峰县
36,江西省,3609,上饶市,360907,弋阳县
36,江西省,3609,上饶市,360908,余干县
36,江西省,3609,上饶市,360909,鄱阳县
36,江西省,3609,上饶市,360910,万年县
36,江西省,3609,上饶市,360911,婺源县
36,江西省,3610,吉安市,361001,吉州区
36,江西省,3610,吉安市,361002,井冈山市
36,江西省,3610,吉安市,361003,吉安县
36,江西省,3610,吉安市,361004,吉水县
36,江西省,3610,吉安市,361005,峡江县
36,江西省,3610,吉安市,361006,新干县
36,江西省,3610,吉安市,361007,永丰县
36,江西省,3610,吉安市,361008,泰和县
36,江西省,3610,吉安市,361009,遂川县
36,江西省,3610,吉安市,361010,万安县
36,江西省,3610,吉安市,361011,安福县
36,江西省,3610,吉安市,361012,永新县
36,江西省,3610,吉安市,361013,青原区
36,江西省,3611,抚州市,361101,临川区
36,江西省,3611,抚州市,361102,南城县
36,江西省,3611,抚州市,361103,黎川县
36,江西省,3611,抚州市,361104,南丰县
36,江西省,3611,抚州市,361105,崇仁县
36,江西省,3611,抚州市,361106,乐安县
36,江西省,3611,抚州市,361107,宜黄县
36,江西省,3611,抚州市,361108,金溪县
36,江西省,3611,抚州市,361109,资溪县
36,江西省,3611,抚州市,361110,东乡县
